,syn,E_F,dE_Oa,dE_Om,dE_S,dE_fOa,dE_fOm,dE_fS,lC_Oa,lC_Om,lC_S,lD_Oa,lD_Om,lD_S,lC_fOa,lC_fS,lD_fS
20178,0.0,12.693945397868468,-5.610293593621727,-123.426459059678,-13.714051006630893,-0.4173159308573533,-9.180950478861774,-1.0201056087624194,-6.470617029628741,-47.86429755557609,-5.616394108609717,-4.4761523195000015,-15.032895482181384,-3.645917144196365,-6.013972241370494,-5.616394108609719,-3.677193106353287
70865,0.0,13.804467411201635,-4.377778912676368,-253.9111769352293,-3.967362139612959,10.854736851408196,629.5747373816754,9.837105271588678,-6.966712724725551,-13.280374047077371,-7.498778620826523,-3.324194384709411,-11.72835978924676,-4.505968449778633,-8.269843197945638,-7.498778620826524,-4.672382358021963
24872,0.0,10.927389424591237,-5.472697681181107,-147.7628373918899,-4.10452326088583,9.097154884940542,245.62318189339464,6.822866163705407,-5.19110482687793,-26.449740194312188,-6.880210560028058,-4.363204484847701,-17.99970086096053,-5.543661453674695,-7.557775430764329,-6.880210560028058,-5.106027785947031
67846,0.0,12.218515148043254,-3.844309377950756,-153.77237511803023,-9.610773444876893,1.043096681266546,41.72386725066184,2.607741703166365,-7.1981340720661695,-32.375854286115946,-6.990539493624959,-4.341793820572632,-22.643889391434165,-3.805808291530961,-6.692298754043944,-6.99053949362496,-3.624774592264452
64778,0.0,25.94199075489812,-2.158010233466764,-34.52816373546822,-5.75469395591137,7.570236299620033,121.12378079392052,20.187296798986758,-6.071178706849087,-42.24589253518238,-6.032412806717572,-5.880154061889929,-33.19501634431423,-6.333792893329307,-4.839587913336983,-6.032412806717573,-10.266214780684216
56873,0.0,13.761567110032695,-4.383405192767475,-201.63663886730384,-4.200763309735495,9.976490922049251,458.91858241426553,9.5608038002972,-6.918747512449479,-12.233439257818317,-8.232126774285666,-3.814901548969013,-15.73002667641538,-5.04285887791721,-8.975156331420946,-8.232126774285666,-5.278362314819716
18938,0.0,11.64011289132118,-5.839370446335474,-75.91181580236116,-7.591181580236117,3.114562546988512,40.48931311085065,4.048931311085066,-6.231216033830012,-35.66259409244919,-5.887578596029393,-4.585417775376607,-9.386313975818506,-5.047280719609591,-5.91524030861375,-5.887578596029393,-4.695250066214731
21414,0.0,14.228484056742175,-2.2772035718652357,-75.14771787155276,-4.696732366972047,4.621455364737032,152.50802703632203,9.531751689770129,-7.521913018327972,-67.41397402155496,-8.042579807353885,-4.809896901154987,-35.049148383403335,-5.1668169595252005,-6.750531544222126,-8.042579807353885,-5.666916327311892
25986,0.0,13.414612768668537,-3.78933263979394,-178.09863407031517,-7.420776419596468,3.0606823910155265,143.85207237772974,5.9938363490720725,-7.059069445551944,-18.237904135895544,-7.08909516376203,-3.915278909330548,-25.07168678003628,-3.6991953520775023,-6.705823493887414,-7.089095163762031,-3.911308626660969
24963,0.0,10.927389424591237,-2.9499063581048093,-67.84784623641062,-7.538649581823402,1.326028634126544,30.498658584910515,3.3887398427678352,-5.9496599263101775,-50.478649564490176,-5.847634457116309,-5.026137779455355,-26.01271685514091,-5.101858622504862,-5.221146399276066,-5.847634457116309,-4.573537591808934
32594,0.0,12.087290404042482,-4.465388315258872,-165.21936766457827,-5.900691702306367,4.681750368881385,173.22476364861126,6.186598701736116,-7.072081271611336,-89.3476478798127,-7.450354134426885,-4.075689476821441,-10.866070908716267,-5.112680291008797,-7.266362025953887,-7.450354134426885,-4.9174617823882505
64707,0.0,25.94199075489812,-3.0722126817900324,-73.73310436296077,-6.144425363580066,9.89878269565903,237.5707846958167,19.79756539131806,-5.796295515859102,-30.457716730114587,-5.915228026513277,-4.899483134441418,-29.063548282157686,-5.502807245697444,-5.539737278376852,-5.915228026513278,-9.50851932610477
51247,0.0,13.806525850036705,-4.724920977864322,-203.17160204816585,-8.465483418673577,2.9810469384352336,128.18501835271505,5.341042431363127,-6.784305189939723,-28.47702395931167,-6.451202361739204,-3.718209048461814,-0.8516868572213767,-3.82153257113392,-6.438457475366532,-6.451202361739204,-4.104838073708607
61756,0.0,12.031075446594778,-2.76920691828795,-102.46065597665418,-4.802843248905665,4.167629375244173,154.2022868840344,7.228232197689113,-6.867252346224693,-24.13696071930842,-6.975608806686569,-4.54713359240799,-35.61284276306359,-5.565849158534303,-6.719221230913069,-6.975608806686569,-5.349944732871093
6260,0.0,19.789439176903944,-5.98939044959847,-113.79841854237092,-14.224802317796366,2.343004993308454,44.51709487286063,5.564636859107578,-6.438113643460485,-48.848372212764325,-5.996200951070593,-4.363168739997464,-9.770365686942531,-3.014457161654056,-6.532310095563954,-5.996200951070593,-5.153683393133687
57654,0.0,13.920166149528514,-3.55803952826105,-160.11177877174725,-5.003493086617102,6.340745289181449,285.3335380131652,8.916673062911412,-7.068062607418958,-49.328351413130925,-7.474667492785189,-3.9929276657372768,-31.96527584787615,-4.720109309318016,-7.570460508136775,-7.474667492785188,-4.921828918743094
13499,0.0,13.047070692121572,-0.3746300004160217,-11.238900012480652,-0.3512156253900204,13.542245404513656,406.26736213540966,12.695855066731552,-7.10997507834453,-50.55247976818988,-7.525338825137492,-5.538779032341165,-52.71071857374058,-6.8880500430311296,-8.414039114311375,-7.525338825137492,-7.030044064699445
56243,0.0,12.344913037515717,-6.944088242958487,-118.04950013029428,-9.837458344191193,1.769968018817313,30.08945631989432,2.5074546933245268,-5.909384371372944,-54.71305810937128,-6.098336508883456,-4.411679374668901,-6.227879462308948,-4.891986289605869,-6.228722169042539,-6.098336508883457,-4.76120136567211
72852,0.0,12.366386530114529,-3.5597526803923736,-153.06936525687206,-4.0281411909703175,7.368681927615815,316.85332288748003,8.338245339144212,-7.288959020669817,-74.05350050937275,-8.39432310277851,-4.017075022662478,-19.098345236871545,-5.171182245451487,-8.519015850428278,-8.39432310277851,-5.009946182242585
64548,0.0,12.914840988945514,-3.407376935659044,-51.110654034885656,-7.187435723655796,2.7152143479892,40.728215219838,5.727405265289718,-4.8941006129465965,-24.910466556914795,-4.91168444925984,-5.3473404998242735,-23.150385844563505,-5.38557614085616,-4.432611252344016,-4.91168444925984,-5.439989390703224
38760,0.0,12.157562380623082,-2.089206439250665,-98.19270264478128,-2.7275750734661472,7.222969001226589,339.47954305764966,9.429987307156935,-7.430147972332835,-33.639230189366394,-7.354513722667527,-4.492862246917997,-45.55399261147506,-5.71287840230193,-6.943480606729487,-7.354513722667527,-5.479526503678772
53481,0.0,11.76457536073612,-4.562754483381823,-168.82191588512742,-10.551369742820468,0.5246294563959597,19.411289886650508,1.2132056179156567,-6.97198747075984,-19.66926628451432,-6.751465331995531,-4.069690705943387,-12.434955506720472,-3.466000467208357,-6.641890819216147,-6.751465331995533,-3.194779274436199
32364,0.0,12.53606914226924,-4.175709862264716,-267.2454311849418,-4.772239842588247,6.793350637220868,434.7744407821356,7.763829299680992,-7.255890002244783,-41.68708623874658,-8.49663977496975,-3.000288117894005,-6.046415801597088,-3.615658078106548,-8.361740609917984,-8.49663977496975,-3.378075234758905
20673,0.0,11.20504417949199,-0.6107814238288237,-21.98813125783765,-0.4580860678716179,14.329277482160498,515.8539893577779,10.746958111620373,-7.299551692744477,-55.51387096255928,-8.373153411457213,-5.220625781752662,-51.33309875862079,-6.40294518605251,-9.579820481522676,-8.373153411457213,-5.967545401242476
63053,0.0,13.151496900238287,-3.7885690430211225,-162.90846884990827,-10.181779303119267,1.1050111989280076,47.51548155390432,2.96971759711902,-7.115790404429455,-21.13450118884592,-6.801656940031953,-3.945225267030835,-18.011810541504374,-3.332899866146191,-6.665703336625056,-6.801656940031953,-3.378774241014045
32517,0.0,12.53606914226924,-3.5730391713175345,-217.9553894503696,-3.8920605258994567,7.935483319946029,484.0644825167078,8.644008616369783,-7.437101552211144,-56.507659057030885,-8.761292861010542,-3.408692704037468,-32.40912154509412,-4.140659081831877,-8.705158062952883,-8.761292861010542,-4.009437011646713
72201,0.0,14.288400907223458,-4.985601498462627,-134.61124045849093,-6.730562022924548,5.59839917355475,151.15677768597826,7.557838884298913,-6.851202205404036,-49.38562539625252,-7.695134223782516,-4.327548230403186,-12.751932840906434,-5.205216548953555,-7.7136762120939935,-7.695134223782517,-5.676243122817762
19376,0.0,11.64011289132118,-1.125607437978528,-57.40597933690493,-0.9567663222817488,12.568643022399334,641.000794142366,10.683346569039433,-7.648554414058822,-41.226945171242924,-7.882420372928986,-4.7482314940687855,-61.83412357132816,-6.182201043095237,-8.757901486915591,-7.882420372928987,-5.710674059163098
1921,0.0,11.423608244788255,-4.737539966968532,-156.33881890996156,-6.514117454581733,3.570538756513835,117.82777896495656,4.909490790206523,-6.741489256191655,-20.02530559191572,-6.738032782613227,-4.306962655223097,-25.11877672653584,-4.4134044020328815,-6.792148042997954,-6.738032782613228,-4.154754535954229
34281,0.0,13.533427228906206,-4.658633141953662,-186.34532567814648,-3.882194284961384,11.581479532733784,463.2591813093514,9.65123294394482,-6.79911014059204,-33.89880316609497,-7.759303920411934,-3.839633794066711,-5.3546179484143215,-5.397358369866285,-8.877823052902293,-7.759303920411934,-5.633024023632399
982,0.0,11.893430652474231,-4.592589900058359,-137.77769700175077,-3.827158250048632,9.67952688291072,290.3858064873216,8.0662724024256,-5.414957770927176,-25.500402119109385,-5.677397801801037,-4.4910867054928,-18.29828211651781,-5.93409670583367,-6.28075474426528,-5.677397801801036,-5.677834539338701
67866,0.0,12.218515148043254,-6.14790473462616,-147.54971363102786,-9.22185710193924,1.9977720307360087,47.94652873766421,2.996658046104013,-6.50548700734431,-34.24688957937612,-7.1074791994537225,-4.173456291781376,-4.204503660968368,-4.322784464557602,-6.979351372315702,-7.107479199453722,-4.295139322592702
47274,0.0,10.42687034767095,-4.521763706970844,-194.43583939974627,-6.94413712141951,2.267826286861403,97.51653033504031,3.4827332262514403,-6.903244278396723,-36.64260548183908,-6.496408733779515,-3.831114744809142,-19.239834367492357,-4.184187671671589,-6.390517051684523,-6.496408733779515,-3.479156312717842
7889,0.0,11.933595372150858,-6.743899195753513,-128.13408471931675,-10.6778403932764,0.7931084077101861,15.069059746493537,1.2557549788744613,-5.260392308416161,-12.412270715366086,-5.11801804407592,-4.300468563652695,-7.486115970359321,-4.202730807394537,-5.423413646282287,-5.118018044075922,-3.943317620356692
42554,0.0,10.9715400866736,-4.640927756834649,-139.22783270503948,-7.734879594724416,1.941996295169511,58.259888855085336,3.236660491949185,-6.429252021992064,-15.096741793671928,-5.983140073640011,-4.288930547868289,-14.266272327518069,-4.665014729325797,-5.999752761917472,-5.983140073640011,-4.169332565279697
28448,0.0,14.258224208076747,-4.888644795347176,-151.54798865576245,-9.471749290985152,2.470438666885984,76.5835986734655,4.786474917091594,-6.998855540377255,-82.20325106056916,-7.526797736613735,-4.129024495384577,-12.15996205032128,-3.971619932118185,-7.243842194479231,-7.526797736613734,-4.477894892607806
40445,0.0,10.365870391225714,-5.925538088716995,-148.13845221792488,-7.715544386350253,2.035450371744354,50.88625929360885,2.650326004875461,-6.404919824700912,-55.16484172085859,-6.328509615431238,-4.154850879513083,-7.324370895026479,-4.780224845861863,-6.40358008378594,-6.328509615431237,-4.116704506317196
52504,0.0,10.90220690455905,-0.9220814735067462,-31.35077009922937,-1.3062820874678904,6.773593988534935,230.3021956101878,9.595924817091158,-7.336248865910729,-51.43645878762729,-8.56639104301079,-5.362609087970366,-51.93276760112223,-6.4826240285800525,-7.736345018390911,-8.56639104301079,-5.9602074038191954
65902,0.0,11.599314407176578,-5.357495162701738,-171.43984520645563,-10.714990325403477,0.4421620408865507,14.149185308369624,0.8843240817731015,-6.556018166980792,-17.100371966727767,-6.230065253459272,-4.0706336070202696,-13.785433885104208,-3.674847687399821,-6.369487716557961,-6.230065253459272,-3.4069739446931444
71247,0.0,13.804467411201635,-4.934227276538027,-187.500636508445,-5.859394890888907,6.690587385526508,254.2423206500073,7.945072520312729,-6.799399344456236,-33.24875337199117,-6.929880559918697,-3.92788660095944,-8.215065614740112,-4.584633050276934,-7.017763097919428,-6.929880559918697,-4.873469316756738
43337,0.0,10.980915946736786,-4.945091922756466,-247.25459613782328,-2.575568709768993,16.138266694978164,806.9133347489083,8.405347236967794,-6.837314484623259,-59.58413538292637,-7.600781504476783,-3.426294016883003,-2.974178898025449,-4.777982672049894,-10.050318127507932,-7.600781504476783,-4.135909880242772
47302,0.0,10.42687034767095,-2.1221188537896425,-84.8847541515857,-3.0315983625566325,5.176690389580022,207.0676155832009,7.395271985114318,-7.624771589655792,-69.58252151976015,-7.672834306562411,-4.572681645939193,-37.36925216372124,-5.662353754784752,-7.265156851849194,-7.672834306562411,-4.931879743444
41111,0.0,12.888188624007244,-2.075076883250265,-58.10215273100742,-3.631384545687963,5.289602330468161,148.1088652531085,9.25680407831928,-6.477532537144477,-39.34309966780732,-6.444777047266767,-5.2947840822376255,-41.77711484677288,-5.9679488125658935,-5.934437927441592,-6.444777047266767,-6.046875942548888
11380,0.0,11.537760011934717,-4.999041560420626,-189.9635792959838,-7.915149137332659,2.287964762906564,86.94266099044941,3.622610874602058,-6.9745953276933,-66.63813750116692,-6.9251162084162186,-3.932077048126912,-8.436636331405653,-4.160397773538114,-6.838567731943899,-6.925116208416218,-3.803600178853387
6171,0.0,19.789439176903944,-4.03472496229103,-177.5278983408053,-11.095493646300332,3.1614347384013133,139.1031284896578,8.693945530603612,-7.025844170166612,-29.686136540287823,-6.9371242167992495,-4.014100152045333,-14.066480470220798,-3.1839242326450603,-6.778396266460637,-6.9371242167992495,-5.2534049187030725
72917,0.0,12.366386530114529,-5.95049129079895,-190.4157213055664,-10.02188006871402,1.3920507114565517,44.54562276660965,2.344506461400508,-6.570109646270479,-62.82416553948524,-6.592120459702311,-4.014633759772583,-12.584873322150314,-3.701358634202224,-6.721957153985928,-6.592120459702311,-3.449766732004085
39420,0.0,14.191663110572785,-4.644772937885066,-139.343188136552,-8.196658125679528,3.397169491439512,101.91508474318536,5.9950049848932565,-7.064156642922371,-66.2745404361241,-7.507257951822245,-4.2548287226612,-14.192209283341628,-4.529075536713191,-7.282447502091311,-7.507257951822246,-5.015226606903826
10680,0.0,13.631179979897874,-3.676764589828447,-235.3129337490206,-7.353529179656894,3.1388254001204903,200.88482560771135,6.2776508002409805,-7.292819040033081,-45.57272478824374,-8.071883432497229,-3.07276163082903,-17.18199721598287,-2.6105597277876327,-7.46396496422885,-8.071883432497229,-2.7573030638624347
71089,0.0,13.804467411201635,-5.575393758450198,-183.9879940288565,-5.749624813401767,7.8107564584726,257.7549631295958,8.054842597799869,-6.606612846424983,-34.304937782093326,-6.96288632273439,-4.0550360450855365,-16.805198591996373,-4.64327271739491,-7.354576513574201,-6.96288632273439,-5.100501665863083
24493,0.0,14.004951319295884,-3.5656844312184037,-131.93032395508092,-5.497096831461704,5.518608316432981,204.1885077080203,8.507854487834178,-6.80757278689438,-53.51069434166955,-6.962671978100881,-4.350045041977404,-25.504287316528018,-4.9471646493596175,-6.971449510449196,-6.96267197810088,-5.367011422609807
62524,0.0,11.906146757118146,-1.357717337622036,-55.666410842503474,-1.7395753388282336,7.9348850093970045,325.3302853852772,10.166571418289912,-7.254222436099544,-36.66188323142221,-7.870651185852498,-4.878972059057845,-62.35923696867893,-5.96921645021456,-7.868035057124887,-7.870651185852498,-5.687994555823958
