sisso_model,dectree_rank,logistic_rank,average_rank
sisso_39628,20952,27583,24267.5
sisso_39629,42012,46137,44074.5
sisso_39630,24146,7779,15962.5
sisso_39631,26678,8810,17744.0
sisso_39632,18067,34939,26503.0
sisso_39633,17262,39008,28135.0
sisso_39634,39188,44898,42043.0
sisso_39635,6438,36075,21256.5
sisso_39636,48966,38429,43697.5
sisso_39637,32618,36076,34347.0
sisso_39638,8941,9463,9202.0
sisso_39639,41570,30415,35992.5
sisso_39640,36048,28506,32277.0
sisso_39641,30699,29757,30228.0
sisso_39642,4169,46253,25211.0
sisso_39643,4823,16444,10633.5
sisso_39644,28621,4557,16589.0
sisso_39645,27392,47436,37414.0
sisso_39646,31512,24417,27964.5
sisso_39647,40735,16875,28805.0
sisso_39648,3903,49894,26898.5
sisso_39649,36565,34178,35371.5
sisso_39650,25966,8973,17469.5
sisso_39651,32398,47954,40176.0
sisso_39652,11826,24418,18122.0
sisso_39653,13137,35428,24282.5
sisso_39654,27209,1448,14328.5
sisso_39655,26503,5284,15893.5
sisso_39656,45422,5157,25289.5
sisso_39657,32827,1390,17108.5
sisso_39658,166,5904,3035.0
sisso_39659,36049,25568,30808.5
sisso_39660,48633,15647,32140.0
sisso_39661,12455,34648,23551.5
sisso_39662,29348,16445,22896.5
sisso_39663,25597,28772,27184.5
sisso_39664,24718,5516,15117.0
sisso_39665,43222,7297,25259.5
sisso_39666,13621,34560,24090.5
sisso_39667,26504,31053,28778.5
sisso_39668,44971,17989,31480.0
sisso_39669,49277,22327,35802.0
sisso_39670,45053,5517,25285.0
sisso_39671,25967,30854,28410.5
sisso_39672,44370,34273,39321.5
sisso_39673,32828,8127,20477.5
sisso_39674,2301,46008,24154.5
sisso_39675,30700,6642,18671.0
sisso_39676,7457,31909,19683.0
sisso_39677,31096,39101,35098.5
sisso_39678,1329,42916,22122.5
sisso_39679,3597,44124,23860.5
sisso_39680,17060,27297,22178.5
sisso_39681,31951,48599,40275.0
sisso_39682,23330,29037,26183.5
sisso_39683,10521,43128,26824.5
sisso_39684,37681,15855,26768.0
sisso_39685,40558,33990,37274.0
sisso_39686,25598,1134,13366.0
sisso_39687,40918,37321,39119.5
sisso_39688,4824,40517,22670.5
sisso_39689,5534,25865,15699.5
sisso_39690,41711,27027,34369.0
sisso_39691,6439,42917,24678.0
sisso_39692,40390,35429,37909.5
sisso_39693,32619,43330,37974.5
sisso_39694,25240,406,12823.0
sisso_39695,21402,3378,12390.0
sisso_39696,26873,1449,14161.0
sisso_39697,13867,21163,17515.0
sisso_39698,36283,19258,27770.5
sisso_39699,26874,25284,26079.0
sisso_39700,36859,20308,28583.5
sisso_39701,37682,27584,32633.0
sisso_39702,31733,22625,27179.0
sisso_39703,48333,29994,39163.5
sisso_39704,312,3017,1664.5
sisso_39705,44635,48853,46744.0
sisso_39706,16581,7611,12096.0
sisso_39707,48247,23484,35865.5
sisso_39708,4825,14042,9433.5
sisso_39709,23331,30216,26773.5
sisso_39710,31513,25285,28399.0
sisso_39711,37108,46544,41826.0
sisso_39712,33296,32720,33008.0
sisso_39713,9911,42073,25992.0
sisso_39714,38459,10853,24656.0
sisso_39715,36566,1631,19098.5
sisso_39716,3306,619,1962.5
sisso_39717,33053,1805,17429.0
sisso_39718,35576,1514,18545.0
sisso_39719,1856,44899,23377.5
sisso_39720,2753,45442,24097.5
sisso_39721,1571,43331,22451.0
sisso_39722,2890,43924,23407.0
sisso_39723,847,41374,21110.5
sisso_39724,38945,34366,36655.5
sisso_39725,3449,34848,19148.5
sisso_39726,10953,27897,19425.0
sisso_39727,23635,5158,14396.5
sisso_39728,24329,7298,15813.5
sisso_39729,4422,49895,27158.5
sisso_39730,18807,12900,15853.5
sisso_39731,16317,4558,10437.5
sisso_39732,49024,19016,34020.0
sisso_39733,2611,26157,14384.0
sisso_39734,24330,2569,13449.5
sisso_39735,26679,19511,23095.0
sisso_39736,10954,32473,21713.5
sisso_39737,14899,2689,8794.0
sisso_39738,41413,49080,45246.5
sisso_39739,22321,48823,35572.0
sisso_39740,25599,32182,28890.5
sisso_39741,25600,29551,27575.5
sisso_39742,25968,11627,18797.5
sisso_39743,40206,21450,30828.0
sisso_39744,22149,8307,15228.0
sisso_39745,44712,13100,28906.0
sisso_39746,18068,12901,15484.5
sisso_39747,8015,169,4092.0
sisso_39748,22150,15074,18612.0
sisso_39749,5535,49996,27765.5
sisso_39750,44004,6788,25396.0
sisso_39751,45132,8974,27053.0
sisso_39752,44636,5639,25137.5
sisso_39753,25601,10148,17874.5
sisso_39754,106,3051,1578.5
sisso_39755,25416,7458,16437.0
sisso_39756,29349,39102,34225.5
sisso_39757,14900,14853,14876.5
sisso_39758,33297,37803,35550.0
sisso_39759,39413,10683,25048.0
sisso_39760,1107,42918,22012.5
sisso_39761,16582,35852,26217.0
sisso_39762,23963,7612,15787.5
sisso_39763,49816,33726,41771.0
sisso_39764,24331,10684,17507.5
sisso_39765,20324,12176,16250.0
sisso_39766,49667,11628,30647.5
sisso_39767,44273,39009,41641.0
sisso_39768,13622,33449,23535.5
sisso_39769,4423,28177,16300.0
sisso_39770,18069,22928,20498.5
sisso_39771,20790,41722,31256.0
sisso_39772,28463,40669,34566.0
sisso_39773,12695,6949,9822.0
sisso_39774,12456,21742,17099.0
sisso_39775,31097,21164,26130.5
sisso_39776,35057,25286,30171.5
sisso_39777,9329,43724,26526.5
sisso_39778,47272,32845,40058.5
sisso_39779,28464,17990,23227.0
sisso_39780,3013,41912,22462.5
sisso_39781,34528,42258,38393.0
sisso_39782,49627,36978,43302.5
sisso_39783,33524,20309,26916.5
sisso_39784,47733,22328,35030.5
sisso_39785,18808,26438,22623.0
sisso_39786,33525,22329,27927.0
sisso_39787,47435,8637,28036.0
sisso_39788,22977,17091,20034.0
sisso_39789,30889,7613,19251.0
sisso_39790,4548,24698,14623.0
sisso_39791,21829,10854,16341.5
sisso_39792,21102,16243,18672.5
sisso_39793,39189,170,19679.5
sisso_39794,40736,33991,37363.5
sisso_39795,43223,15075,29149.0
sisso_39796,19878,7132,13505.0
sisso_39797,49668,11997,30832.5
sisso_39798,27757,20599,24178.0
sisso_39799,21992,35334,28663.0
sisso_39800,33770,19017,26393.5
sisso_39801,41712,528,21120.0
sisso_39802,45054,7780,26417.0
sisso_39803,17061,20600,18830.5
sisso_39804,4549,17544,11046.5
sisso_39805,49892,19259,34575.5
sisso_39806,3307,36850,20078.5
sisso_39807,15868,4012,9940.0
sisso_39808,44371,29995,37183.0
sisso_39809,11827,12902,12364.5
sisso_39810,44463,4080,24271.5
sisso_39811,32399,46703,39551.0
sisso_39812,28622,22330,25476.0
sisso_39813,11177,25287,18232.0
sisso_39814,27210,13101,20155.5
sisso_39815,37109,15076,26092.5
sisso_39816,31952,6950,19451.0
sisso_39817,6938,24419,15678.5
sisso_39818,4041,44125,24083.0
sisso_39819,44792,7459,26125.5
sisso_39820,49601,30416,40008.5
sisso_39821,6778,49997,28387.5
sisso_39822,25969,16446,21207.5
sisso_39823,27758,47015,37386.5
sisso_39824,3166,47242,25204.0
sisso_39825,46391,8308,27349.5
sisso_39826,4826,45086,24956.0
sisso_39827,2302,43925,23113.5
sisso_39828,33526,35224,34375.0
sisso_39829,1330,46545,23937.5
sisso_39830,49616,32474,41045.0
sisso_39831,22978,47666,35322.0
sisso_39832,5968,29038,17503.0
sisso_39833,20953,10685,15819.0
sisso_39834,1572,43725,22648.5
sisso_39835,44464,19260,31862.0
sisso_39836,9720,17301,13510.5
sisso_39837,18242,27298,22770.0
sisso_39838,35058,20055,27556.5
sisso_39839,1331,45755,23543.0
sisso_39840,19686,47491,33588.5
sisso_39841,5825,43332,24578.5
sisso_39842,42949,17092,30020.5
sisso_39843,7458,27028,17243.0
sisso_39844,37110,23779,30444.5
sisso_39845,9,3766,1887.5
sisso_39846,27917,29758,28837.5
sisso_39847,24504,1908,13206.0
sisso_39848,37,3686,1861.5
sisso_39849,42439,36276,39357.5
sisso_39850,28623,34746,31684.5
sisso_39851,34529,21451,27990.0
sisso_39852,5969,5413,5691.0
sisso_39853,30299,5778,18038.5
sisso_39854,27,4336,2181.5
sisso_39855,23636,16447,20041.5
sisso_39856,11414,30855,21134.5
sisso_39857,25970,19512,22741.0
sisso_39858,23332,21165,22248.5
sisso_39859,7825,27585,17705.0
sisso_39860,32176,11242,21709.0
sisso_39861,7630,36624,22127.0
sisso_39862,44465,48672,46568.5
sisso_39863,25602,37202,31402.0
sisso_39864,3308,42696,23002.0
sisso_39865,24505,37439,30972.0
sisso_39866,33054,17991,25522.5
sisso_39867,43087,9980,26533.5
sisso_39868,26875,45756,36315.5
sisso_39869,10747,25569,18158.0
sisso_39870,30701,24092,27396.5
sisso_39871,3739,32983,18361.0
sisso_39872,20030,19018,19524.0
sisso_39873,14901,22331,18616.0
sisso_39874,14902,23780,19341.0
sisso_39875,27045,46009,36527.0
sisso_39876,38946,48900,43923.0
sisso_39877,12920,35031,23975.5
sisso_39878,49139,15856,32497.5
sisso_39879,41236,40391,40813.5
sisso_39880,27393,31234,29313.5
sisso_39881,17062,10149,13605.5
sisso_39882,44466,11427,27946.5
sisso_39883,9531,47087,28309.0
sisso_39884,3740,47164,25452.0
sisso_39885,49513,28178,38845.5
sisso_39886,6282,34367,20324.5
sisso_39887,5091,9464,7277.5
sisso_39888,4170,24420,14295.0
sisso_39889,25417,36077,30747.0
sisso_39890,46,2690,1368.0
sisso_39891,2754,10490,6622.0
sisso_39892,10748,37555,24151.5
sisso_39893,21830,11243,16536.5
sisso_39894,12457,20866,16661.5
sisso_39895,46233,33893,40063.0
sisso_39896,37683,28507,33095.0
sisso_39897,43456,48946,46201.0
sisso_39898,35059,28508,31783.5
sisso_39899,20325,26158,23241.5
sisso_39900,32829,32037,32433.0
sisso_39901,40207,48765,44486.0
sisso_39902,42950,32608,37779.0
sisso_39903,287,303,295.0
sisso_39904,31953,17992,24972.5
sisso_39905,1573,30856,16214.5
sisso_39906,9532,27586,18559.0
sisso_39907,20954,31759,26356.5
sisso_39908,48696,37322,43009.0
sisso_39909,38947,24699,31823.0
sisso_39910,28810,5159,16984.5
sisso_39911,8749,32984,20866.5
sisso_39912,37408,20867,29137.5
sisso_39913,9145,2490,5817.5
sisso_39914,12696,21743,17219.5
sisso_39915,48967,20868,34917.5
sisso_39916,13868,24700,19284.0
sisso_39917,48000,20056,34028.0
sisso_39918,39812,559,20185.5
sisso_39919,46306,48652,47479.0
sisso_39920,8558,49222,28890.0
sisso_39921,42292,4013,23152.5
sisso_39922,49942,6789,28365.5
sisso_39923,18445,2428,10436.5
sisso_39924,33771,3179,18475.0
sisso_39925,17474,5779,11626.5
sisso_39926,5232,25288,15260.0
sisso_39927,21831,12732,17281.5
sisso_39928,46781,47088,46934.5
sisso_39929,42013,17093,29553.0
sisso_39930,41854,47437,44645.5
sisso_39931,31954,25570,28762.0
sisso_39932,30890,26439,28664.5
sisso_39933,46307,19513,32910.0
sisso_39934,45216,37804,41510.0
sisso_39935,17263,18756,18009.5
sisso_39936,39813,23485,31649.0
sisso_39937,22322,28773,25547.5
sisso_39938,32177,27898,30037.5
sisso_39939,48188,35123,41655.5
sisso_39940,20635,11815,16225.0
sisso_39941,38948,29039,33993.5
sisso_39942,23803,998,12400.5
sisso_39943,14619,8309,11464.0
sisso_39944,31303,24701,28002.0
sisso_39945,43907,8811,26359.0
sisso_39946,20477,602,10539.5
sisso_39947,36050,29996,33023.0
sisso_39948,34265,1301,17783.0
sisso_39949,27759,3439,15599.0
sisso_39950,5233,5640,5436.5
sisso_39951,26505,1180,13842.5
sisso_39952,32178,825,16501.5
sisso_39953,31514,1135,16324.5
sisso_39954,26319,915,13617.0
sisso_39955,15395,32183,23789.0
sisso_39956,31515,39307,35411.0
sisso_39957,703,8812,4757.5
sisso_39958,7459,4693,6076.0
sisso_39959,47734,35032,41383.0
sisso_39960,28117,7460,17788.5
sisso_39961,22151,3500,12825.5
sisso_39962,8559,529,4544.0
sisso_39963,47056,3564,25310.0
sisso_39964,26320,5780,16050.0
sisso_39965,28465,6179,17322.0
sisso_39966,14620,34368,24494.0
sisso_39967,4171,1515,2843.0
sisso_39968,24719,45087,34903.0
sisso_39969,9330,4904,7117.0
sisso_39970,598,5518,3058.0
sisso_39971,34029,6500,20264.5
sisso_39972,18809,5641,12225.0
sisso_39973,21832,1707,11769.5
sisso_39974,49723,34179,41951.0
sisso_39975,49472,12903,31187.5
sisso_39976,48387,36078,42232.5
sisso_39977,47436,34369,40902.5
sisso_39978,12033,35335,23684.0
sisso_39979,27918,17302,22610.0
sisso_39980,45133,13102,29117.5
sisso_39981,32179,999,16589.0
sisso_39982,27394,18231,22812.5
sisso_39983,48634,17303,32968.5
sisso_39984,43908,2544,23226.0
sisso_39985,7460,3634,5547.0
sisso_39986,28997,47492,38244.5
sisso_39987,39414,36742,38078.0
sisso_39988,17667,38307,27987.0
sisso_39989,35060,27899,31479.5
sisso_39990,28466,1477,14971.5
sisso_39991,26876,1250,14063.0
sisso_39992,42293,25866,34079.5
sisso_39993,31098,47667,39382.5
sisso_39994,7280,28774,18027.0
sisso_39995,29739,47668,38703.5
sisso_39996,30109,46254,38181.5
sisso_39997,31516,46626,39071.0
sisso_39998,35061,48424,41742.5
sisso_39999,35062,39759,37410.5
sisso_40000,46687,48408,47547.5
sisso_40001,38702,33220,35961.0
sisso_40002,30496,4451,17473.5
sisso_40003,29350,36376,32863.0
sisso_40004,34266,23781,29023.5
sisso_40005,27211,826,14018.5
sisso_40006,40559,46790,43674.5
sisso_40007,37684,8481,23082.5
sisso_40008,30300,23232,26766.0
sisso_40009,27919,5285,16602.0
sisso_40010,11828,26159,18993.5
sisso_40011,43088,45757,44422.5
sisso_40012,10302,23233,16767.5
sisso_40013,24506,30417,27461.5
sisso_40014,27920,27587,27753.5
sisso_40015,47273,42697,44985.0
sisso_40016,30110,8638,19374.0
sisso_40017,32830,954,16892.0
sisso_40018,14621,9139,11880.0
sisso_40019,36860,33823,35341.5
sisso_40020,42951,37676,40313.5
sisso_40021,31517,33824,32670.5
sisso_40022,22979,32038,27508.5
sisso_40023,9146,34462,21804.0
sisso_40024,40919,37440,39179.5
sisso_40025,37111,39760,38435.5
sisso_40026,20169,13291,16730.0
sisso_40027,37685,38205,37945.0
sisso_40028,47735,35649,41692.0
sisso_40029,36051,40518,38284.5
sisso_40030,42294,3501,22897.5
sisso_40031,34267,29040,31653.5
sisso_40032,24332,39591,31961.5
sisso_40033,46967,37556,42261.5
sisso_40034,15634,21744,18689.0
sisso_40035,34268,16050,25159.0
sisso_40036,27212,17304,22258.0
sisso_40037,27579,6501,17040.0
sisso_40038,15161,13666,14413.5
sisso_40039,40208,17993,29100.5
sisso_40040,11829,15285,13557.0
sisso_40041,36861,21452,29156.5
sisso_40042,38949,23782,31365.5
sisso_40043,12458,3142,7800.0
sisso_40044,18810,31235,25022.5
sisso_40045,40391,39667,40029.0
sisso_40046,34530,31236,32883.0
sisso_40047,36862,32846,34854.0
sisso_40048,27921,1632,14776.5
sisso_40049,45788,1251,23519.5
sisso_40050,20791,1829,11310.0
sisso_40051,39590,47243,43416.5
sisso_40052,31518,11998,21758.0
sisso_40053,30702,8310,19506.0
sisso_40054,8196,6643,7419.5
sisso_40055,21103,8813,14958.0
sisso_40056,34030,7461,20745.5
sisso_40057,12697,171,6434.0
sisso_40058,22980,6951,14965.5
sisso_40059,46234,23486,34860.0
sisso_40060,21833,9642,15737.5
sisso_40061,7461,8128,7794.5
sisso_40062,46615,35650,41132.5
sisso_40063,28118,32184,30151.0
sisso_40064,36567,23487,30027.0
sisso_40065,4827,41723,23275.0
sisso_40066,22643,31054,26848.5
sisso_40067,7281,6350,6815.5
sisso_40068,27395,3838,15616.5
sisso_40069,32400,6351,19375.5
sisso_40070,29740,6790,18265.0
sisso_40071,36052,28775,32413.5
sisso_40072,37686,42461,40073.5
sisso_40073,3309,26160,14734.5
sisso_40074,32831,20601,26716.0
sisso_40075,38950,5519,22234.5
sisso_40076,2755,34747,18751.0
sisso_40077,18632,2197,10414.5
sisso_40078,25241,5286,15263.5
sisso_40079,10303,36505,23404.0
sisso_40080,35577,31055,33316.0
sisso_40081,35312,6352,20832.0
sisso_40082,22469,32185,27327.0
sisso_40083,28119,14428,21273.5
sisso_40084,36568,38628,37598.0
sisso_40085,7462,48331,27896.5
sisso_40086,27760,1097,14428.5
sisso_40087,42692,15648,29170.0
sisso_40088,21255,4559,12907.0
sisso_40089,36569,23234,29901.5
sisso_40090,31734,20602,26168.0
sisso_40091,39814,18757,29285.5
sisso_40092,29543,4905,17224.0
sisso_40093,26160,32985,29572.5
sisso_40094,5536,33332,19434.0
sisso_40095,24507,9643,17075.0
sisso_40096,19510,18232,18871.0
sisso_40097,40209,31056,35632.5
sisso_40098,4172,4166,4169.0
sisso_40099,30301,4337,17319.0
sisso_40100,26680,6353,16516.5
sisso_40101,26161,16448,21304.5
sisso_40102,21542,5642,13592.0
sisso_40103,18243,30217,24230.0
sisso_40104,13869,48569,31219.0
sisso_40105,45423,28509,36966.0
sisso_40106,13623,29041,21332.0
sisso_40107,43584,7133,25358.5
sisso_40108,149,3323,1736.0
sisso_40109,19879,560,10219.5
sisso_40110,26681,42259,34470.0
sisso_40111,41414,25867,33640.5
sisso_40112,8942,13292,11117.0
sisso_40113,25242,37203,31222.5
sisso_40114,40392,22064,31228.0
sisso_40115,33055,304,16679.5
sisso_40116,14903,40052,27477.5
sisso_40117,47274,2545,24909.5
sisso_40118,13624,5520,9572.0
sisso_40119,44179,42074,43126.5
sisso_40120,4424,46940,25682.0
sisso_40121,1574,42462,22018.0
sisso_40122,1994,39103,20548.5
sisso_40123,8560,20603,14581.5
sisso_40124,7826,45088,26457.0
sisso_40125,9912,38629,24270.5
sisso_40126,28120,15462,21791.0
sisso_40127,34814,15463,25138.5
sisso_40128,20170,28179,24174.5
sisso_40129,48297,41234,44765.5
sisso_40130,14622,23235,18928.5
sisso_40131,24720,14646,19683.0
sisso_40132,26682,8129,17405.5
sisso_40133,39815,47089,43452.0
sisso_40134,8561,11999,10280.0
sisso_40135,1995,41555,21775.0
sisso_40136,15635,45089,30362.0
sisso_40137,4042,39939,21990.5
sisso_40138,43224,5521,24372.5
sisso_40139,22981,13103,18042.0
sisso_40140,23637,49896,36766.5
sisso_40141,25069,4694,14881.5
sisso_40142,9721,38522,24121.5
sisso_40143,14352,10491,12421.5
sisso_40144,9533,1495,5514.0
sisso_40145,20636,1496,11066.0
sisso_40146,16318,35430,25874.0
sisso_40147,23149,26726,24937.5
sisso_40148,16821,19514,18167.5
sisso_40149,49669,34940,42304.5
sisso_40150,17264,14429,15846.5
sisso_40151,24147,23783,23965.0
sisso_40152,35063,28510,31786.5
sisso_40153,17874,30218,24046.0
sisso_40154,34031,24421,29226.0
sisso_40155,30497,32721,31609.0
sisso_40156,28283,28180,28231.5
sisso_40157,22470,24422,23446.0
sisso_40158,27580,31760,29670.0
sisso_40159,46308,37805,42056.5
sisso_40160,27922,1228,14575.0
sisso_40161,32401,1358,16879.5
sisso_40162,31735,10150,20942.5
sisso_40163,27923,2376,15149.5
sisso_40164,34269,21166,27717.5
sisso_40165,19880,2928,11404.0
sisso_40166,17668,5643,11655.5
sisso_40167,38703,10686,24694.5
sisso_40168,5694,18758,12226.0
sisso_40169,46083,32986,39534.5
sisso_40170,49562,37806,43684.0
sisso_40171,11415,13104,12259.5
sisso_40172,33298,31761,32529.5
sisso_40173,28121,16051,22086.0
sisso_40174,46084,4167,25125.5
sisso_40175,27396,47244,37320.0
sisso_40176,27924,5020,16472.0
sisso_40177,43225,5160,24192.5
sisso_40178,39816,1736,20776.0
sisso_40179,12459,33221,22840.0
sisso_40180,38951,22626,30788.5
sisso_40181,18244,27588,22916.0
sisso_40182,43226,10151,26688.5
sisso_40183,41415,28181,34798.0
sisso_40184,37687,36377,37032.0
sisso_40185,780,3502,2141.0
sisso_40186,49421,34370,41895.5
sisso_40187,34270,19768,27019.0
sisso_40188,26683,1414,14048.5
sisso_40189,40393,22929,31661.0
sisso_40190,31099,46255,38677.0
sisso_40191,25243,42075,33659.0
sisso_40192,8750,33643,21196.5
sisso_40193,26506,36979,31742.5
sisso_40194,42559,17770,30164.5
sisso_40195,42818,16876,29847.0
sisso_40196,24148,47090,35619.0
sisso_40197,39591,5522,22556.5
sisso_40198,3310,20604,11957.0
sisso_40199,12921,21453,17187.0
sisso_40200,23964,11629,17796.5
sisso_40201,19189,20869,20029.0
sisso_40202,8751,45090,26920.5
sisso_40203,13870,39199,26534.5
sisso_40204,14353,37557,25955.0
sisso_40205,17669,37677,27673.0
sisso_40206,33772,35431,34601.5
sisso_40207,37688,46463,42075.5
sisso_40208,21104,46546,33825.0
sisso_40209,27761,47493,37627.0
sisso_40210,42014,36625,39319.5
sisso_40211,36284,40148,38216.0
sisso_40212,11178,32722,21950.0
sisso_40213,31304,22930,27117.0
sisso_40214,44372,6644,25508.0
sisso_40215,27213,1478,14345.5
sisso_40216,31100,39502,35301.0
sisso_40217,23150,6952,15051.0
sisso_40218,34815,17545,26180.0
sisso_40219,30498,22065,26281.5
sisso_40220,25603,47911,36757.0
sisso_40221,31736,46547,39141.5
sisso_40222,33527,47600,40563.5
sisso_40223,22644,47091,34867.5
sisso_40224,23151,47165,35158.0
sisso_40225,43344,4452,23898.0
sisso_40226,4283,40917,22600.0
sisso_40227,34816,12000,23408.0
sisso_40228,313,36506,18409.5
sisso_40229,21671,25003,23337.0
sisso_40230,14092,25571,19831.5
sisso_40231,16822,38308,27565.0
sisso_40232,2303,33222,17762.5
sisso_40233,33056,2973,18014.5
sisso_40234,29170,42463,35816.5
sisso_40235,34531,5414,19972.5
sisso_40236,1996,43926,22961.0
sisso_40237,38952,24702,31827.0
sisso_40238,42693,25289,33991.0
sisso_40239,32402,14043,23222.5
sisso_40240,48388,26440,37414.0
sisso_40241,12034,21745,16889.5
sisso_40242,22471,11630,17050.5
sisso_40243,17063,18759,17911.0
sisso_40244,15396,33333,24364.5
sisso_40245,27925,1534,14729.5
sisso_40246,4975,19261,12118.0
sisso_40247,22645,4244,13444.5
sisso_40248,24721,31437,28079.0
sisso_40249,20326,34561,27443.5
sisso_40250,30111,15649,22880.0
sisso_40251,26162,45289,35725.5
sisso_40252,2612,43522,23067.0
sisso_40253,2756,41235,21995.5
sisso_40254,41713,47862,44787.5
sisso_40255,46392,47601,46996.5
sisso_40256,43585,29552,36568.5
sisso_40257,44089,43927,44008.0
sisso_40258,23638,38206,30922.0
sisso_40259,32403,16244,24323.5
sisso_40260,848,39940,20394.0
sisso_40261,20327,25572,22949.5
sisso_40262,28998,29553,29275.5
sisso_40263,33773,12532,23152.5
sisso_40264,18245,39308,28776.5
sisso_40265,29171,33334,31252.5
sisso_40266,20792,36980,28886.0
sisso_40267,21403,1000,11201.5
sisso_40268,29741,10855,20298.0
sisso_40269,47932,33223,40577.5
sisso_40270,23467,27029,25248.0
sisso_40271,15397,35033,25215.0
sisso_40272,25418,13475,19446.5
sisso_40273,38704,22066,30385.0
sisso_40274,32180,49897,41038.5
sisso_40275,36570,14430,25500.0
sisso_40276,2304,45091,23697.5
sisso_40277,34032,18233,26132.5
sisso_40278,38705,46704,42704.5
sisso_40279,28999,45609,37304.0
